zcta20,year,pop,pop_under_18,pop_wht,pop_wht_f20to44,pop_wht_65andover,pop_settled,commuting_pop_drivealone2work,commuting_pop_pubtrans2work,commuting_pop_subway2work,commuting_pop_bikenwalk2work,commuting_pop_athome2work,commuting_pop_bf6am2work,commuting_pop_10amto4pm2work,commuting_pop_af4pm2work,commuting_pop_under20min_drivealone,commuting_pop_above45min_drivealonw,household_ttl,family_ttl,income_median_household,income_median_family,median_earnings,median_earnings_drive_alone,median_earnings_carpooled,median_earnings_pbltrans,median_earnings_walk,median_earnings_bikenothers,median_earnings_work_from_home,houseunit_occupby_owner,edu_bchlor_pop,edu_mst_pop,edu_dr_pop,insurance_pop,pop_20to64_worknotfultime,pop_20to64_workfultime,pop_65nover_work,pop_with_retireincome,job_pop_nonprofit,job_pop_government,job_pop_selfemploy,job_pop_unpaidinfamily,houseunit_median_value,houseunit_median_rent,houseunit_ttl,houseunit_detached,houseunit_attached_1to4,houseunit_attached_50nmore,houseunit_builtyr,houseunit_energy_electr,houseunit_energy_solar,veh_household_with_2nmore,veh_ttl,veh_commuting,veh_commuting_feml,household_1p,household_2p,household_3p,household_4pnmore,commuting_pop_citylive,commuting_pop_citynolive,family_1work,family_bothwork,family_withkid,family_withnokid,buff3_L2_chargers,buff3_DCFC_chargers,buff3_evcs_median_operated_months,buff3_evcs_open_this_yr,buff10_L2_chargers,buff10_DCFC_chargers,buff10_evcs_median_operated_months,buff10_evcs_open_this_yr,buff15_L2_chargers,buff15_DCFC_chargers,buff15_evcs_median_operated_months,buff15_evcs_open_this_yr,buff30_L2_chargers,buff30_DCFC_chargers,buff30_evcs_median_operated_months,buff30_evcs_open_this_yr,buff70_L2_chargers,buff70_DCFC_chargers,buff70_evcs_median_operated_months,buff70_evcs_open_this_yr,buff150_L2_chargers,buff150_DCFC_chargers,buff150_evcs_median_operated_months,buff150_evcs_open_this_yr,buff300_L2_chargers,buff300_DCFC_chargers,buff300_evcs_median_operated_months,buff300_evcs_open_this_yr,traffic_cluster3,buff1000_subway_stops,buff1000_nonsubway_stops,buff3500_subway_stops,buff3500_nonsubway_stops,mean_min_temprature,job_offer_ttl,job_occupation_ttl,job_sdi_offer,job_sdi_occupation,centroid_pop_longitude,centroid_pop_latitude,area,area_length_water,pop_density,houseunit_density,houseunit_detached2four,houseunit_detached2four_density,houseunit_attached_50nmore_density,income2housevalue,PHEV_next2yr,BEV_next2yr
13077,2022,6646,1342,6306,766,1444,6212,2916,37,0,63,206,531,200,174,1546,504,2947,2027,70016.0,77324.0,35000,35000,35000,10000,25000,35000,15000,2366,978,624,42,6544,841,2347,414,988,486,948,269,0,163000.0,787.0,3218,2638,266,0,1960.0,174,0,2047,5679,3020.0,1510.0,795,1237,391,524,0,3507,222,795,452,565,2.0,0.0,63,0,15.0,0.0,23,1,15.0,0.0,23,1,22.0,0.0,23,3,309.0,60.0,15,74,890.0,141.0,18,172,8829.0,1560.0,21,1245,2,0,0,0,0,2.245362710587833,1191,2851,2.366822454248157,2.565994842023848,402969.9530999996,4722369.3112,178654854.68438125,978561.0,3.720022056910285e-05,1.8012384861777457e-05,2904,1.6254805978434347e-05,0.0,0.4295460122699386,0.0,0.0
13078,2022,10867,2557,8453,1080,1955,9344,3708,0,0,49,834,300,196,66,2522,202,3784,2929,115699.0,123021.0,50000,65000,50000,1,10000,35000,50000,3220,1713,1345,306,10242,1678,3394,531,1146,498,924,422,38,263000.0,1127.0,3930,3154,229,175,1980.0,414,0,2751,7635,3815.0,1815.0,742,1431,639,972,0,4878,507,1341,886,962,4.0,0.0,23,0,126.0,8.0,14,20,144.0,35.0,16,22,284.0,35.0,14,38,318.0,36.0,11,84,1009.0,145.0,18,168,7152.0,1221.0,18,1149,1,0,0,0,21,3.317873840933447,2080,4558,2.360789927606296,2.557498557617629,411177.9649999999,4760558.511499999,100925452.12422684,1157963.0,0.0001076735330016,3.893963234529435e-05,3383,3.351979038781954e-05,1.73395309425611e-06,0.4399201520912547,0.0,0.0
13080,2022,3519,614,3318,424,827,3233,1538,0,0,52,68,279,193,136,610,153,1419,1038,74479.0,79342.0,35000,35000,35000,1,1,35000,25000,1185,358,302,0,3497,501,1250,167,530,180,419,73,0,145100.0,642.0,1757,1447,118,4,1970.0,143,0,1008,2960,1585.0,865.0,317,514,375,213,0,1760,192,314,172,334,2.0,0.0,45,0,2.0,0.0,45,0,21.0,0.0,22,3,225.0,27.0,14,28,293.0,36.0,11,75,1037.0,174.0,18,171,6178.0,1029.0,18,1000,2,0,0,0,0,4.019132055085282,765,1513,2.257970881319655,2.634002877324115,379880.1792000001,4769258.2063,79146296.53947401,6169137.0,4.44619666852625e-05,2.219939626769145e-05,1565,1.9773508912314808e-05,5.053931990368002e-08,0.5132942798070297,0.0,0.0
13081,2022,1114,218,1019,90,250,1054,439,2,0,21,86,52,20,16,181,51,483,330,98125.0,99722.0,35000,35000,35000,75000,1,1,65000,424,242,171,18,1086,154,399,69,161,97,77,76,0,258500.0,1148.0,739,620,19,0,1963.0,56,9,359,979,445.0,200.0,108,249,43,83,0,568,53,145,63,135,0.0,0.0,0,0,0.0,0.0,0,0,8.0,0.0,24,0,66.0,9.0,30,10,316.0,56.0,18,67,892.0,112.0,18,169,6654.0,1198.0,18,1099,2,0,0,0,0,4.343547478318214,200,447,1.658728852402802,2.513458633782193,366701.0018999996,4724069.134,74316472.36814989,30752.0,1.4989947241863857e-05,9.943959615563188e-06,639,8.598362915216341e-06,0.0,0.3795938104448743,0.0,0.0
13082,2022,3750,688,3601,514,767,3577,1633,0,0,0,206,282,242,102,819,88,1514,1098,76754.0,95909.0,35000,35000,25000,1,1,25000,65000,1406,465,149,18,3722,588,1282,243,504,178,323,38,0,165400.0,398.0,1680,1366,74,0,1970.0,117,0,960,2839,1720.0,820.0,365,626,289,234,0,2030,155,400,174,381,0.0,0.0,0,0,42.0,0.0,5,10,70.0,8.0,16,15,292.0,35.0,15,39,284.0,31.0,11,79,999.0,143.0,18,172,6792.0,1169.0,18,1069,2,0,0,0,0,4.036095679645807,456,2178,1.962834952829027,2.648046755254255,421891.4133000001,4772670.248299999,64006758.00885572,997327.0,5.858756351135867e-05,2.624722845308869e-05,1440,2.249762438836173e-05,0.0,0.4640507859733978,0.0,0.0
13083,2022,1989,350,1885,284,268,1767,855,18,11,8,95,185,42,38,298,178,860,520,75167.0,98922.0,35000,35000,10000,15000,15000,1,35000,674,205,87,6,1978,424,709,50,259,78,251,53,0,154500.0,761.0,1027,813,63,2,1976.0,24,0,590,1655,890.0,385.0,277,283,110,190,0,1071,79,247,116,210,0.0,0.0,0,0,4.0,0.0,4,1,4.0,0.0,4,1,4.0,0.0,4,1,199.0,31.0,11,63,925.0,141.0,18,155,8440.0,1161.0,23,1141,2,0,0,0,0,0.940590726674637,231,658,1.91082040108035,2.617744992176033,415064.0555999996,4832247.921,154428873.31129202,166057.0,1.2879715802825595e-05,6.650310774007988e-06,876,5.672514350565723e-06,1.2950946005857816e-08,0.4865177993527508,0.0,0.0
13084,2022,3801,729,3299,400,892,3380,1727,0,0,9,54,231,41,63,641,117,1596,985,84900.0,83750.0,50000,50000,75000,1,35000,15000,50000,1215,320,430,90,3755,530,1202,310,561,111,590,44,0,192500.0,1103.0,1673,1253,252,0,1982.0,373,0,1159,3121,1775.0,800.0,349,815,183,249,0,1898,213,317,190,340,0.0,0.0,0,0,0.0,0.0,0,0,5.0,4.0,23,1,215.0,35.0,16,34,319.0,44.0,11,81,882.0,129.0,18,168,8348.0,1396.0,19,1222,2,0,2,0,21,2.74988245566686,960,1958,2.425146020402051,2.577779873234272,409506.1343,4749670.27,110154789.9415064,29632.0,3.450598927217218e-05,1.518771903508131e-05,1505,1.3662592437416242e-05,0.0,0.441038961038961,0.0,0.0
13087,2022,161,11,139,8,35,156,74,0,0,0,3,4,0,17,50,0,68,49,113750.0,186250.0,50000,50000,50000,1,1,1,75000,64,29,15,0,161,14,79,12,47,3,10,5,0,170700.0,0.0,130,130,0,0,1955.0,2,0,64,171,75.0,15.0,6,42,0,20,0,79,15,12,4,23,0.0,0.0,0,0,2.0,0.0,63,0,16.0,0.0,23,2,20.0,0.0,23,3,325.0,52.0,13,80,896.0,133.0,18,173,8814.0,1549.0,21,1235,2,0,0,0,0,2.176300048828125,17,84,-1.0000000826903708e-10,2.538350134544273,404822.70610000007,4728042.103499999,3021381.298896719,565110.0,5.328688572302689e-05,4.302667791300308e-05,130,4.302667791300308e-05,0.0,0.666373755125952,0.0,0.0
13088,2022,21914,3643,18666,2847,4758,19035,8729,152,0,215,1106,1007,1228,1112,6568,441,10472,5072,70180.0,89655.0,35000,35000,35000,15000,25000,35000,65000,6070,3383,1634,66,21294,3311,7679,1228,3354,1341,2191,512,9,159500.0,972.0,10959,6214,1332,572,1970.0,2674,0,4799,15775,9160.0,4420.0,4423,3606,1163,1280,0,11231,879,1599,841,1637,36.0,11.0,23,3,166.0,27.0,14,24,225.0,35.0,14,27,274.0,35.0,14,34,249.0,35.0,11,71,1029.0,149.0,18,171,6577.0,1141.0,18,1050,1,0,16,0,271,4.509012321631113,14701,10294,2.503549586806407,2.615080451974025,403661.4044000004,4773460.6841,21601332.81013745,4739489.0,0.0010144744397306,0.0005073298067449,7546,0.0003493302967147,2.647984756438556e-05,0.44,0.0,0.0
13090,2022,29344,6369,23624,3805,3966,26232,12507,69,0,146,1469,1617,1273,914,6539,750,11996,7270,85313.0,101937.0,50000,50000,25000,25000,10000,25000,65000,8184,4629,2996,322,28733,4410,10735,987,3089,1834,2831,541,20,184400.0,1105.0,12374,7715,1465,264,1978.0,2756,0,6758,20543,13000.0,6220.0,3665,3792,2129,2410,0,15407,1204,2415,1765,1854,13.0,0.0,9,4,105.0,23.0,14,10,223.0,27.0,14,26,268.0,35.0,14,31,255.0,35.0,11,73,1027.0,170.0,18,171,6474.0,1116.0,18,1035,2,0,18,0,83,3.887697362899781,9833,14196,2.316435188947448,2.624434717349854,400499.0683000004,4777962.7107,38168958.20472888,340910.0,0.0007687922694302,0.0003241901425139,9180,0.0002405095772004,6.916615292038339e-06,0.4626518438177874,0.0,0.0
13092,2022,2726,820,2387,332,331,2595,909,4,0,15,79,206,78,6,333,109,1025,736,62014.0,64063.0,35000,35000,35000,75000,35000,35000,65000,868,186,59,9,2526,426,714,107,273,158,179,120,0,159000.0,769.0,1161,782,11,0,1975.0,58,0,635,1925,970.0,530.0,187,354,253,231,0,1139,117,187,140,164,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,78.0,9.0,28,10,297.0,46.0,17,66,884.0,120.0,18,170,8584.0,1477.0,20,1221,2,0,0,0,0,2.988670686475275,164,1224,1.724882334840417,2.569865723327344,383189.56159999967,4722998.8826,129503941.22935148,253897.0,2.1049552423831287e-05,8.964978123282511e-06,793,6.123365763792447e-06,0.0,0.3900251572327044,0.0,0.0
13101,2022,2410,722,2263,323,357,2166,784,15,15,15,36,144,151,44,529,49,945,617,60197.0,59583.0,35000,35000,35000,75000,25000,1,35000,658,164,63,4,2395,308,743,78,275,99,189,115,0,115300.0,694.0,1028,782,144,0,1954.0,61,2,535,1598,840.0,380.0,257,335,123,230,0,1017,82,180,103,159,0.0,0.0,0,0,13.0,0.0,23,1,15.0,0.0,23,1,20.0,0.0,23,3,291.0,48.0,15,69,878.0,131.0,18,172,9037.0,1750.0,21,1297,2,0,0,0,0,2.143635719194324,303,1027,2.08404795295601,2.535566742601498,410472.13350000046,4716208.218800001,99376858.46750322,14017.0,2.425111879329616e-05,1.0344460630501432e-05,926,9.318064731366076e-06,0.0,0.5220901994796184,0.0,0.0
13102,2022,52,0,52,19,0,52,52,0,0,0,0,0,0,0,42,10,29,0,63750.0,63750.0,35000,35000,1,1,1,1,1,29,19,0,0,52,0,52,0,0,0,0,0,0,104800.0,0.0,38,38,0,0,0.0,0,0,19,48,0.0,0.0,10,19,0,0,0,52,0,0,0,0,0.0,0.0,0,0,13.0,0.0,23,1,19.0,0.0,23,2,74.0,9.0,28,10,308.0,62.0,18,69,901.0,132.0,18,177,8815.0,1634.0,20,1267,2,0,0,0,0,2.143635719194324,0,29,0.0,2.171831759941603,393792.2198000001,4712185.2621,153576.61147824177,2922.0,0.0003385932239256,0.0002474335097918,38,0.0002474335097918,0.0,0.6083015267175572,0.0,0.0
13103,2022,226,25,181,18,27,220,67,0,0,0,15,7,29,12,67,0,123,87,50729.0,51146.0,35000,25000,1,1,1,50000,50000,100,9,0,0,220,69,51,10,37,0,39,14,0,16100.0,664.0,123,22,14,0,1984.0,21,0,40,181,0.0,0.0,36,51,36,0,0,98,10,24,12,22,0.0,0.0,0,0,0.0,0.0,0,0,6.0,0.0,26,0,138.0,27.0,14,16,249.0,23.0,11,70,997.0,165.0,18,166,6425.0,1013.0,18,1018,2,0,0,0,0,2.143635719194324,12,146,0.6365141680948128,2.665986103581799,410643.7931000004,4797751.1413,1007825.5216033962,0.0,0.0002242451646198,0.0001220449347267,36,3.572046870050079e-05,0.0,3.1508695652173917,0.0,0.0
13104,2022,16753,3808,14337,1707,2848,14739,6425,13,0,209,1232,333,802,297,3124,340,6436,4747,118295.0,150125.0,65000,65000,35000,75000,15000,35000,65000,5223,3436,2221,610,16483,2377,5709,946,1723,1361,1717,432,0,284200.0,946.0,6597,5021,874,305,1979.0,1066,11,4556,12618,6740.0,3210.0,1421,2314,1309,1392,0,8516,714,2116,1319,1511,4.0,0.0,9,1,32.0,4.0,16,6,86.0,12.0,14,20,257.0,35.0,16,41,290.0,31.0,11,81,996.0,149.0,18,172,7851.0,1325.0,19,1152,2,0,6,0,34,2.921737354436367,3058,7220,2.329361703552574,2.558510206016173,421000.1426999997,4761164.823899999,123548147.03380676,100915.0,0.000135598957995,5.339618730335832e-05,5895,4.771419192864898e-05,2.4686732041116097e-06,0.4162385643912737,0.0,0.0
13108,2022,6284,1176,6096,685,1745,5810,2330,0,0,60,419,166,346,96,960,197,2712,1775,87632.0,102975.0,50000,50000,35000,1,25000,1,50000,2118,1174,725,46,6204,978,1841,401,1098,281,651,202,7,216800.0,876.0,2745,2247,164,34,1958.0,321,0,1786,5057,2410.0,1160.0,743,1140,367,462,0,2974,275,569,294,550,2.0,0.0,68,0,7.0,0.0,68,0,17.0,0.0,23,1,274.0,35.0,14,37,306.0,44.0,11,78,1019.0,148.0,18,170,6519.0,1137.0,18,1045,2,0,26,0,38,3.702461985335954,1099,2791,2.400092593092797,2.637812051232432,390896.85539999977,4760236.9076000005,77178059.72476497,169624.0,8.14221039296688e-05,3.556710300556029e-05,2411,3.123944821362691e-05,4.405397093584881e-07,0.4042066420664206,0.0,0.0
13110,2022,2389,421,2143,287,673,2185,1014,0,0,25,89,132,113,27,261,149,907,698,92188.0,104821.0,50000,50000,15000,1,75000,1,75000,832,507,300,0,2358,337,721,202,272,121,195,57,18,233700.0,761.0,1303,1182,90,0,1961.0,38,0,674,1913,1035.0,430.0,152,386,147,222,0,1198,157,265,189,233,0.0,0.0,0,0,0.0,0.0,0,0,5.0,0.0,79,0,228.0,35.0,14,37,307.0,44.0,12,77,980.0,123.0,18,171,6980.0,1203.0,18,1104,2,0,0,0,0,3.292439346582117,122,984,1.691193822549292,2.649033837279918,395471.3437000001,4749987.4109,62483019.324283645,8351612.0,3.823438793188296e-05,2.0853665749369395e-05,1272,2.035753095410428e-05,0.0,0.3944715447154471,0.0,0.0
13111,2022,1790,546,1506,249,249,1736,540,0,0,0,42,133,80,18,87,144,595,473,49250.0,60750.0,25000,35000,50000,1,1,15000,25000,491,126,74,0,1763,319,378,18,181,69,130,40,10,133300.0,573.0,746,601,3,7,1965.0,67,0,336,1045,550.0,250.0,86,250,108,151,0,661,134,95,96,133,0.0,0.0,0,0,2.0,0.0,63,0,2.0,0.0,63,0,69.0,0.0,14,5,253.0,35.0,11,64,1029.0,158.0,18,170,6093.0,1005.0,18,990,2,0,0,0,0,3.995410840685778,35,703,1.79980027583031,2.644741130171818,368774.7451999998,4791965.2596,71130817.70917821,241184.0,2.5164901201030778e-05,1.0487718601099976e-05,604,8.491396829845021e-06,9.841022816045557e-08,0.3694673668417104,0.0,0.0
13112,2022,1728,391,1666,267,281,1645,668,0,0,4,31,46,54,56,227,60,598,472,77857.0,87647.0,35000,35000,35000,1,50000,35000,25000,494,107,83,17,1728,392,505,123,228,69,110,24,7,157200.0,1009.0,721,581,54,12,1951.0,74,0,504,1336,715.0,315.0,100,230,92,176,0,838,52,149,56,145,0.0,0.0,0,0,14.0,0.0,22,1,46.0,0.0,14,1,253.0,35.0,14,33,267.0,36.0,11,76,1040.0,170.0,18,170,6291.0,1049.0,18,1015,2,0,0,0,0,3.89104085281247,117,881,1.896656617633938,2.683248716295079,384265.5761000002,4772886.132099999,56298854.246875815,3629665.0,3.069334222011972e-05,1.280665494253838e-05,635,1.1279092771861124e-05,2.131482098619425e-07,0.4952735368956743,0.0,0.0
13113,2022,52,2,49,13,14,51,24,0,0,0,4,2,0,0,18,0,26,19,36875.0,110000.0,25000,25000,1,1,1,1,15000,26,2,0,0,52,14,13,1,4,3,2,0,0,98000.0,525.0,28,21,1,0,1955.0,2,0,15,53,25.0,10.0,5,15,6,0,0,28,1,2,0,3,0.0,0.0,0,0,0.0,0.0,0,0,4.0,0.0,34,0,138.0,8.0,14,15,252.0,35.0,11,71,1036.0,170.0,18,170,6138.0,1027.0,18,997,2,0,0,0,0,3.89104085281247,3,35,-1.0000000826903708e-10,2.220859955529116,375191.5270999996,4780259.4988,90241.90968181376,0.0,0.0005762289404484,0.0003102771217799,22,0.0002437891671128,0.0,0.3762755102040816,0.0,0.0
13114,2022,7397,1564,7074,994,1413,6562,2589,3,0,39,97,766,286,189,1296,590,3013,1943,71161.0,87569.0,35000,35000,15000,1,50000,10000,50000,2358,597,323,21,7112,1281,2185,204,1022,243,622,294,3,144300.0,634.0,3413,2471,180,0,1978.0,361,9,1976,5569,2785.0,1390.0,732,1280,388,613,0,3218,323,544,313,554,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,21.0,0.0,13,4,218.0,31.0,11,65,962.0,156.0,18,162,6545.0,1065.0,18,1019,2,0,11,0,24,3.220973303784495,1527,2775,1.730487250422814,2.641197883731343,399598.8772999998,4813023.8102,165276264.30528244,2120929.0,4.4755367814563936e-05,2.065027313114867e-05,2651,1.603981074441111e-05,0.0,0.4931462231462231,0.0,0.0
13115,2022,225,51,205,19,29,185,81,2,0,0,10,18,18,0,49,19,91,53,67679.0,72917.0,35000,35000,1,10000,1,1,50000,68,19,34,0,222,37,72,14,24,21,43,9,0,97600.0,890.0,91,78,13,0,0.0,10,0,68,168,85.0,25.0,17,51,11,12,0,100,0,22,7,15,2.0,0.0,15,0,11.0,0.0,5,3,11.0,0.0,5,3,59.0,0.0,14,5,205.0,35.0,11,64,1019.0,154.0,18,166,6216.0,1020.0,18,998,2,0,3,0,9,4.252799987792969,43,82,1.248429825822801,2.504423316997319,380475.63530000014,4805627.008199999,660935.0200632943,0.0,0.0003404268092473,0.00013768373174,91,0.00013768373174,0.0,0.6934323770491804,0.0,0.0
13116,2022,3652,711,3171,408,707,2938,1535,0,0,0,85,182,147,46,967,57,1445,982,82232.0,93516.0,50000,50000,15000,1,1,1,65000,1096,511,227,73,3514,686,1036,163,571,112,245,35,0,157100.0,1025.0,1513,1168,201,17,1966.0,149,0,872,2759,1550.0,700.0,376,445,420,204,0,1652,115,312,236,191,0.0,0.0,0,0,51.0,8.0,21,9,159.0,35.0,16,26,302.0,35.0,14,40,292.0,39.0,11,81,1009.0,143.0,18,171,6888.0,1183.0,18,1104,2,0,18,0,41,4.469699859619141,307,1681,2.071816150446791,2.636565943257161,418028.6892999997,4769839.897600001,3369089.854402845,0.0,0.0010839722767344,0.0004490827093919,1369,0.0004063411957419,5.04587313923486e-06,0.5234373010821133,0.0,0.0
13117,2022,279,63,267,28,29,261,82,0,0,0,1,48,13,20,46,11,108,67,41389.0,55179.0,25000,35000,25000,1,1,25000,25000,68,6,4,0,279,26,80,0,6,31,9,8,0,103400.0,430.0,121,90,2,0,1948.0,12,0,67,182,95.0,55.0,41,25,8,34,0,121,17,16,18,15,0.0,0.0,0,0,0.0,0.0,0,0,19.0,8.0,13,5,64.0,12.0,23,10,374.0,52.0,17,78,1034.0,174.0,18,172,6172.0,1031.0,18,996,2,0,0,0,0,4.055200099945068,30,76,0.6803872141198173,2.505865581882102,361121.7873,4763768.203299999,2582467.8838386824,77774.0,0.0001080361934977,4.685440649900389e-05,92,3.562483799924263e-05,0.0,0.4002804642166344,0.0,0.0
13118,2022,5811,1086,5133,635,1072,5135,1976,0,0,114,74,371,169,170,806,267,2113,1353,66202.0,84353.0,35000,35000,25000,1,75000,25000,35000,1713,466,189,15,4973,706,1632,159,702,165,445,138,2,151100.0,668.0,2750,1871,159,4,1974.0,260,3,1297,3806,2040.0,995.0,594,847,279,393,0,2320,240,425,269,396,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,58.0,1.0,21,10,289.0,44.0,15,68,896.0,120.0,18,170,8137.0,1380.0,19,1194,2,0,0,0,0,3.001411674006675,1235,2370,2.253168297348993,2.619307116041159,384198.6168,4730442.801999999,267139684.6814356,2691362.0,2.1752664741405324e-05,1.0294239896552166e-05,2030,7.5990207236366896e-06,1.4973439849530423e-08,0.4381336863004633,0.0,0.0
13120,2022,2218,412,1548,203,255,1968,879,7,0,24,64,104,88,29,477,0,897,555,58287.0,69323.0,35000,35000,25000,15000,25000,1,25000,834,122,109,7,2076,266,816,86,241,60,209,84,0,107000.0,623.0,920,839,50,0,1951.0,57,0,480,1649,905.0,460.0,323,238,131,205,0,1036,133,136,43,226,0.0,0.0,0,0,82.0,4.0,14,9,128.0,23.0,14,21,274.0,35.0,14,36,325.0,44.0,11,81,1014.0,147.0,18,171,7147.0,1199.0,18,1155,2,0,0,0,45,3.988208818435671,328,979,1.682108162123262,2.623251516131277,405978.93960000016,4757085.1809,41169575.56593359,186204.0,5.3874735639376346e-05,2.2346599092978466e-05,889,2.159361586267158e-05,0.0,0.5447383177570093,0.0,0.0
13122,2022,982,134,899,110,327,933,268,30,0,35,58,91,18,17,111,71,468,253,59483.0,85486.0,35000,50000,25000,1,75000,1,15000,390,120,21,0,953,131,275,64,111,63,65,67,0,295800.0,825.0,575,385,145,0,1990.0,24,0,355,877,300.0,175.0,195,149,82,42,0,452,25,91,32,84,0.0,0.0,0,0,7.0,0.0,48,1,7.0,0.0,48,1,66.0,8.0,16,15,310.0,32.0,11,81,810.0,123.0,18,161,8686.0,1605.0,21,1227,2,0,0,0,0,1.704957091382572,59,484,1.944465477178958,2.650524115477009,429965.25509999966,4743998.6018,49947717.96457496,47602.0,1.966055787967082e-05,1.1512037455000734e-05,530,1.0611095393305025e-05,0.0,0.2010919540229885,0.0,0.0
13124,2022,102,16,99,6,37,101,33,0,0,0,4,5,11,1,13,7,46,36,102500.0,105962.0,35000,35000,1,1,1,1,15000,43,13,7,0,100,17,25,4,26,2,12,0,0,157500.0,0.0,75,60,0,0,1963.0,3,0,32,92,35.0,15.0,10,24,3,9,0,0,6,10,5,11,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,10.0,0.0,14,2,305.0,62.0,14,71,679.0,139.0,18,132,8711.0,1792.0,21,1286,2,0,0,0,0,1.872439940770467,0,39,0.0,2.325660734019408,432963.5987,4720668.2853,13071487.295598824,13637.0,7.803243631988493e-06,5.737679141168009e-06,60,4.590143312934408e-06,0.0,0.6507936507936508,0.0,0.0
13126,2022,36278,6975,32810,4735,5757,29161,11572,267,0,1319,1064,3101,1939,1224,9489,1438,13759,8058,60475.0,83497.0,25000,35000,25000,10000,10000,15000,35000,9084,3335,2320,298,34984,6957,9057,1159,4544,1927,3361,872,6,131300.0,832.0,15551,10416,2368,557,1959.0,2491,3,6858,22112,12285.0,5870.0,4345,4627,2081,2706,0,15892,1260,2098,1313,2045,9.0,0.0,4,3,11.0,0.0,5,3,11.0,0.0,5,3,19.0,0.0,13,3,201.0,35.0,11,62,969.0,137.0,18,159,6218.0,1001.0,18,1001,2,0,78,0,232,5.13066760648656,14374,13455,2.420524439876742,2.612032224031957,378487.0099,4811936.680500001,285403422.82051736,24796468.0,0.0001271112996525,5.448778380552083e-05,12784,4.479273539770936e-05,1.951623405547881e-06,0.4605864432597106,0.0,0.0
13131,2022,3115,555,2864,504,557,2803,1019,50,0,7,130,262,97,73,385,234,1297,855,63398.0,77542.0,35000,35000,35000,25000,25000,35000,75000,1084,330,130,6,3030,578,963,65,389,90,246,98,4,124000.0,583.0,1393,941,32,3,1980.0,123,0,787,2511,1090.0,465.0,346,475,224,252,0,1376,150,267,190,227,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,57.0,0.0,14,2,222.0,31.0,11,63,992.0,163.0,18,167,6529.0,1007.0,18,1030,2,0,0,0,0,2.477706641958864,652,1522,2.026714519274347,2.647040178267108,409080.9625000004,4807095.6855,136413674.5277155,416153.0,2.2834954126003823e-05,1.0211586227134294e-05,973,7.132716007897824e-06,2.199193013740336e-08,0.5112741935483871,0.0,0.0
13132,2022,3495,691,3284,358,635,3287,1453,10,0,84,87,233,183,39,824,83,1636,975,71146.0,80066.0,35000,50000,25000,35000,10000,1,50000,1503,419,131,0,3478,359,1337,158,462,103,197,84,7,189000.0,720.0,1787,1388,27,26,1979.0,72,0,1080,3129,1515.0,615.0,597,547,144,348,0,1756,87,316,95,308,0.0,0.0,0,0,39.0,0.0,14,1,68.0,0.0,14,6,243.0,35.0,14,27,225.0,35.0,11,66,1027.0,170.0,18,170,6376.0,1015.0,18,1017,2,0,0,0,0,3.111907371834143,104,1764,1.897405401447505,2.658652391215986,400147.23259999976,4789926.459899999,61297839.13181565,1416008.0,5.701669177088458e-05,2.915274054208033e-05,1415,2.3084011117539823e-05,4.241585081668094e-07,0.3764338624338624,0.0,0.0
13134,2022,132,1,48,4,14,117,100,0,0,0,0,17,0,0,4,13,25,18,76750.0,75750.0,65000,65000,1,1,1,1,1,25,12,8,0,132,5,100,0,9,12,74,0,0,126600.0,489.0,25,23,2,0,0.0,5,0,23,100,100.0,15.0,7,5,1,12,0,100,0,8,8,0,0.0,0.0,0,0,18.0,0.0,10,9,81.0,0.0,10,21,273.0,36.0,15,51,858.0,105.0,11,246,2751.0,375.0,18,501,24670.0,4514.0,22,3465,2,0,0,0,0,3.111907371834143,4,37,-1.0000000826903708e-10,2.111972737322084,444187.70830000006,4757394.116599999,213636.46092205384,0.0,0.000617872059059,0.0001170212233066,25,0.0001170212233066,0.0,0.6062401263823065,0.0,0.0
13135,2022,6296,1556,5702,913,1006,5397,2111,40,0,16,286,418,357,100,984,203,2349,1631,77817.0,82072.0,35000,35000,25000,35000,35000,1,35000,1660,559,403,0,6224,927,1776,210,719,315,380,219,11,150000.0,826.0,2545,1818,367,0,1966.0,477,0,1365,4249,2195.0,1010.0,538,932,333,546,0,2646,410,447,357,500,6.0,0.0,13,0,51.0,0.0,14,2,76.0,0.0,14,6,246.0,35.0,14,27,239.0,35.0,11,71,1029.0,170.0,18,170,6351.0,1037.0,18,1019,2,0,22,0,40,3.46124644334926,1458,2847,2.233236402929257,2.618448389952551,394231.8967000004,4787384.9285,84619075.0587825,1744003.0,7.440402764537837e-05,3.007596098435323e-05,2185,2.582160108086908e-05,0.0,0.51878,0.0,0.0
